Year,Ecoregion,StockKeyLabel,F.FMSy,SSB,F,Landings,Blim,Catches,AssessmentYear,FishingPressureDescription,StockSizeDescription,Discards,Flim,Fpa,Bpa,FMSY,MSYBtrigger,B.BMSY,Stock,Area,R,Method,Assessment_URL,source,Fref_point,Fref,Meeting_comments,biomass,Scientific_name,Species,Bref,Bref_point,B_Bref,version,stk_updated
2014,Celtic Seas,pol.27.67,NA,884,NA,5409,NA,5409,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Celtic Seas,pol.27.67,NA,714,NA,3867,NA,3867,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Celtic Seas,pol.27.67,NA,1087,NA,4413,NA,4413,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Celtic Seas,pol.27.67,NA,891,NA,3301,NA,3301,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Celtic Seas,pol.27.67,NA,724,NA,2905,NA,2905,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Celtic Seas,pol.27.67,NA,501,NA,2221,NA,2221,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Celtic Seas,pol.27.67,NA,691,NA,2255,NA,2255,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Celtic Seas,pol.27.67,NA,367,NA,2088,NA,2088,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Celtic Seas,pol.27.67,NA,196,NA,1558,NA,1558,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Celtic Seas,pol.27.67,NA,NA,NA,NA,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,3242,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,3735,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,3229,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,2306,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,3436,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,4600,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,5732,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,2806,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,2918,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,2582,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1973,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1900,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,2168,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1958,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1513,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1955,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1679,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1354,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1378,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1165,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,157,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1479,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1746,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1972,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1663,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1726,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1986,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,2126,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1847,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,2313,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1812,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1682,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,2032,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1520,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1811,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1959,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1610,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1661,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1481,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1513,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1562,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1535,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1372,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,BoBiscay & Iberia,pol.27.89a,NA,NA,NA,1199,NA,NA,2023,F,B_index,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,Widely,por.27.nea,0.947,0.47,0.947,408,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,Widely,por.27.nea,0.239,1.4,0.239,417,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,Widely,por.27.nea,2.896,0.4,2.896,1331,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Widely,por.27.nea,3.082,0.47,3.082,2162,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,Widely,por.27.nea,4.086,0.42,4.086,1769,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,Widely,por.27.nea,2.426,0.26,2.426,917,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,Widely,por.27.nea,2.717,0.19,2.717,605,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1971,Widely,por.27.nea,0.983,0.47,0.983,1088,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Widely,por.27.nea,NA,0.47,NA,NA,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,Widely,por.27.nea,0.25,1.37,0.25,458,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,Widely,por.27.nea,2.026,0.49,2.026,1023,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,Widely,por.27.nea,2.806,0.29,2.806,751,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,Widely,por.27.nea,3.261,0.16,3.261,643,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,Widely,por.27.nea,0.588,2.14,0.588,2084,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,4.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,Widely,por.27.nea,1.285,2.14,1.285,5049,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,4.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,Widely,por.27.nea,0.829,0.43,0.829,429,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,Widely,por.27.nea,4.159,0.39,4.159,1903,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Widely,por.27.nea,4.474,0.34,4.474,1573,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938,Widely,por.27.nea,1.792,1.56,1.792,3553,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,Widely,por.27.nea,3.364,0.24,3.364,881,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940,Widely,por.27.nea,0.196,1.26,0.196,135,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,Widely,por.27.nea,3.107,0.21,3.107,728,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,Widely,por.27.nea,0.116,1.26,0.116,368,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,Widely,por.27.nea,0.254,1.35,0.254,374,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,Widely,por.27.nea,2.001,0.95,2.001,2131,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,Widely,por.27.nea,0.841,0.45,0.841,556,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,Widely,por.27.nea,1.315,0.47,1.315,1009,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,Widely,por.27.nea,0.32,2.28,0.32,1082,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,4.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,Widely,por.27.nea,3.138,0.4,3.138,1859,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935,Widely,por.27.nea,1.444,1.81,1.444,2591,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,3.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936,Widely,por.27.nea,1.29,1.73,1.29,3197,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,3.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937,Widely,por.27.nea,1.778,1.66,1.778,3647,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,3.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939,Widely,por.27.nea,2.635,1.49,2.635,2877,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Widely,por.27.nea,0.014,0.43,0.014,7,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Widely,por.27.nea,0.018,0.38,0.018,11,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,Widely,por.27.nea,1.061,0.38,1.061,350,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Widely,por.27.nea,0.662,0.39,0.662,343,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,Widely,por.27.nea,0.789,0.42,0.789,442,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,Widely,por.27.nea,0.12,2.3,0.12,363,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,Widely,por.27.nea,0.164,2.3,0.164,595,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,Widely,por.27.nea,3.248,0.15,3.248,512,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934,Widely,por.27.nea,2.312,2.02,2.312,4714,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,4.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,Widely,por.27.nea,0.632,2.21,0.632,1438,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,4.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Widely,por.27.nea,0.048,0.28,0.048,12,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Widely,por.27.nea,0.033,0.3,0.033,11,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Widely,por.27.nea,0.017,0.4,0.017,7,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Widely,por.27.nea,0.019,0.35,0.019,6,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,Widely,por.27.nea,2.475,0.44,2.475,908,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,Widely,por.27.nea,2.481,1.18,2.481,3326,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,Widely,por.27.nea,2.673,1.1,2.673,3669,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,Widely,por.27.nea,2.565,1,2.565,2616,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,Widely,por.27.nea,2.087,0.95,2.087,2392,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,Widely,por.27.nea,3.566,0.22,3.566,819,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,Widely,por.27.nea,0.255,2.3,0.255,794,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,Widely,por.27.nea,0.565,2.28,0.565,1957,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,4.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,Widely,por.27.nea,1.498,0.24,1.498,488,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,Widely,por.27.nea,1.575,0.25,1.575,494,0.333,NA,2022,F/Fmsy,B/Bmsy,NA,NA,NA,NA,1,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
